  13   5         -0.52231902174217773103E-04
  13   6           0.0000000000000000000    
  13   7          0.38458246769838717860E-04
  13   8           0.0000000000000000000    
  13   9         -0.33160531170525777670E-04
  13  10           0.0000000000000000000    
  13  11          0.29463389335348830829E-04
  13  12           0.0000000000000000000    
  13  13         -0.26601651441457758752E-04
  13  14           0.0000000000000000000    
  13  15          0.23384148561026888791E-04
  14   1           0.0000000000000000000    
  14   2           0.0000000000000000000    
  14   3           0.0000000000000000000    
  14   4           0.0000000000000000000    
  14   5           0.0000000000000000000    
  14   6           0.0000000000000000000    
  14   7           0.0000000000000000000    
  14   8           0.0000000000000000000    
  14   9           0.0000000000000000000    
  14  10           0.0000000000000000000    
  14  11           0.0000000000000000000    
  14  12           0.0000000000000000000    
  14  13           0.0000000000000000000    
  14  14           0.0000000000000000000    
  14  15           0.0000000000000000000    
  15   1          0.16559634256233418973E-04
  15   2           0.0000000000000000000    
  15   3         -0.93351861657608919205E-05
  15   4           0.0000000000000000000    
  15   5          0.11306657177918729710E-05
  15   6           0.0000000000000000000    
  15   7          0.44093157860476063812E-05
  15   8           0.0000000000000000000    
  15   9         -0.69207731705529606410E-05
  15  10           0.0000000000000000000    
  15  11          0.67800429296164236407E-05
  15  12           0.0000000000000000000    
  15  13         -0.54786189094909786563E-05
  15  14           0.0000000000000000000    
  15  15          0.43190074197024541454E-05
